"field_id","itr_form","assessment_year","feature_area","schema_path","field_name","field_type","required","allowed_values","description","source_name","source_url","source_file","verification_status","source_reference"
"IF-2_202-00964","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleFA.DetailsImmovableProperty","DetailsImmovableProperty","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleFA.DetailsImmovableProperty"
"IF-2_202-00965","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleFA.DetailsOthAssets","DetailsOthAssets","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleFA.DetailsOthAssets"
"IF-2_202-00966","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleFA.DetailsOfAccntsHvngSigningAuth","DetailsOfAccntsHvngSigningAuth","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleFA.DetailsOfAccntsHvngSigningAuth"
"IF-2_202-00967","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleFA.DetailsOfTrustOutIndiaTrustee","DetailsOfTrustOutIndiaTrustee","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleFA.DetailsOfTrustOutIndiaTrustee"
"IF-2_202-00968","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleFA.DetailsOfOthSourcesIncOutsideIndia","DetailsOfOthSourcesIncOutsideIndia","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleFA.DetailsOfOthSourcesIncOutsideIndia"
"IF-2_202-00993","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL","ScheduleAL","reference","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL"
"IF-2_202-00994","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.ImmovableDetails","ImmovableDetails","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.ImmovableDetails"
"IF-2_202-00995","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset","MovableAsset","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset"
"IF-2_202-00996","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.DepositsInBank","DepositsInBank","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.DepositsInBank"
"IF-2_202-00997","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.SharesAndSecurities","SharesAndSecurities","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.SharesAndSecurities"
"IF-2_202-00998","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.InsurancePolicies","InsurancePolicies","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.InsurancePolicies"
"IF-2_202-00999","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.LoansAndAdvancesGiven","LoansAndAdvancesGiven","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.LoansAndAdvancesGiven"
"IF-2_202-01000","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.CashInHand","CashInHand","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.CashInHand"
"IF-2_202-01001","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.JewelleryBullionEtc","JewelleryBullionEtc","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.JewelleryBullionEtc"
"IF-2_202-01002","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.ArchCollDrawPaintSulpArt","ArchCollDrawPaintSulpArt","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.ArchCollDrawPaintSulpArt"
"IF-2_202-01003","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.MovableAsset.VehiclYachtsBoatsAircrafts","VehiclYachtsBoatsAircrafts","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.MovableAsset.VehiclYachtsBoatsAircrafts"
"IF-2_202-01004","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleAL.LiabilityInRelatAssets","LiabilityInRelatAssets","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleAL.LiabilityInRelatAssets"
"IF-2_202-01081","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid","TaxPaid","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid"
"IF-2_202-01082","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid","TaxesPaid","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid"
"IF-2_202-01083","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.AdvanceTax","AdvanceTax","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.AdvanceTax"
"IF-2_202-01084","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.TDS","TDS","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.TDS"
"IF-2_202-01085","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.TCS","TCS","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.TCS"
"IF-2_202-01086","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.SelfAssessmentTax","SelfAssessmentTax","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.SelfAssessmentTax"
"IF-2_202-01087","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.TotalTaxesPaid","TotalTaxesPaid","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid.TaxesPaid.TotalTaxesPaid"
"IF-2_202-01088","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.TaxPaid.BalTaxPayable","BalTaxPayable","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.TaxPaid.BalTaxPayable"
"IF-2_202-01089","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.Refund","Refund","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.Refund"
"IF-2_202-01090","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.Refund.RefundDue","RefundDue","integer","YES","","Total Taxes Paid is greater than Aggregate Liability","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.Refund.RefundDue"
"IF-2_202-01091","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.Refund.BankAccountDtls","BankAccountDtls","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.Refund.BankAccountDtls"
"IF-2_202-01092","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.Refund.BankAccountDtls.BankDtlsFlag","BankDtlsFlag","","YES","Y|N","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.Refund.BankAccountDtls.BankDtlsFlag"
"IF-2_202-01093","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.Refund.BankAccountDtls.AddtnlBankDetails","AddtnlBankDetails","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.Refund.BankAccountDtls.AddtnlBankDetails"
"IF-2_202-01094","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.PartB_TTI.Refund.BankAccountDtls.ForeignBankDetails","ForeignBankDetails","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.PartB_TTI.Refund.BankAccountDtls.ForeignBankDetails"
"IF-2_202-01098","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleIT.TotalTaxPayments","TotalTaxPayments","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleIT.TotalTaxPayments"
"IF-2_202-01099","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS1","ScheduleTDS1","reference","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS1"
"IF-2_202-01100","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS1.TDSonSalary","TDSonSalary","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS1.TDSonSalary"
"IF-2_202-01101","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS1.TotalTDSonSalaries","TotalTDSonSalaries","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS1.TotalTDSonSalaries"
"IF-2_202-01102","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS2","ScheduleTDS2","reference","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS2"
"IF-2_202-01103","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS2.TDSOthThanSalaryDtls","TDSOthThanSalaryDtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS2.TDSOthThanSalaryDtls"
"IF-2_202-01104","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS2.TotalTDSonOthThanSals","TotalTDSonOthThanSals","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS2.TotalTDSonOthThanSals"
"IF-2_202-01105","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS3","ScheduleTDS3","reference","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS3"
"IF-2_202-01106","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS3.TDS3onOthThanSalDtls","TDS3onOthThanSalDtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS3.TDS3onOthThanSalDtls"
"IF-2_202-01107","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTDS3.TotalTDS3OnOthThanSal","TotalTDS3OnOthThanSal","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTDS3.TotalTDS3OnOthThanSal"
"IF-2_202-01108","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTCS","ScheduleTCS","reference","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTCS"
"IF-2_202-01109","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTCS.TCS","TCS","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTCS.TCS"
"IF-2_202-01110","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.ScheduleTCS.TotalSchTCS","TotalSchTCS","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.ScheduleTCS.TotalSchTCS"
"IF-2_202-01111","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification","Verification","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification"
"IF-2_202-01112","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification.Declaration","Declaration","object","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification.Declaration"
"IF-2_202-01113","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification.Declaration.AssesseeVerName","AssesseeVerName","","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification.Declaration.AssesseeVerName"
"IF-2_202-01114","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification.Declaration.FatherName","FatherName","","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification.Declaration.FatherName"
"IF-2_202-01115","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification.Declaration.AssesseeVerPAN","AssesseeVerPAN","","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification.Declaration.AssesseeVerPAN"
"IF-2_202-01116","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification.Capacity","Capacity","string","YES","S|R|K|A","S : Self; R : Representative; K : Karta; A : Authorised Signatory","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification.Capacity"
"IF-2_202-01117","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification.Date","Date","string","NO","","Date in YYYY-MM-DD format","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification.Date"
"IF-2_202-01118","ITR-2","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR2.Verification.Place","Place","","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-08/ITR-2_2026_Main_V1.2.json","ITR-2_2026_Main_V1.2.json","VERIFIED","Official published source record: ITR.ITR2.Verification.Place"
"IF-3_202-00017","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo","PersonalInfo","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo"
"IF-3_202-00018","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName","AssesseeName","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName"
"IF-3_202-00019","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName.FirstName","FirstName","","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName.FirstName"
"IF-3_202-00020","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName.MiddleName","MiddleName","","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName.MiddleName"
"IF-3_202-00021","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName.SurNameOrOrgName","SurNameOrOrgName","","YES","","Enter Last or Sur name for Individual or HUF name here","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.AssesseeName.SurNameOrOrgName"
"IF-3_202-00022","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.PAN","PAN","","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.PAN"
"IF-3_202-00023","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.Address","Address","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.Address"
"IF-3_202-00024","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.Address.ResidenceNo","ResidenceNo","","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.Address.ResidenceNo"
"IF-3_202-00025","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.Address.ResidenceName","ResidenceName","","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.Address.ResidenceName"
"IF-3_202-00026","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.Address.RoadOrStreet","RoadOrStreet","","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.Address.RoadOrStreet"
"IF-3_202-00027","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.PartA_GEN1.PersonalInfo.Address.LocalityOrArea","LocalityOrArea","","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.PartA_GEN1.PersonalInfo.Address.LocalityOrArea"
